AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1029,"Biological Scientists, All Other",detailed,55300,2.6,,,,,46.11,95920,0.9,24.39,30.73,41.97,55.13,74.79,50730,63920,87300,114670,155570,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1031,Conservation Scientists,detailed,22880,1.3,,,,,33.56,69810,0.6,19.88,24.15,30.99,39.79,49.36,41360,50230,64460,82750,102670,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1040,Medical Scientists,broad,119980,1.5,,,,,52.27,108720,1.3,27.33,31.7,46.74,63.47,81.31,56850,65940,97210,132010,169130,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1042,"Medical Scientists, Except Epidemiologists",detailed,110550,1.6,,,,,53.21,110670,1.3,27.98,32.11,48.04,63.88,81.85,58190,66780,99930,132870,170260,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1090,Miscellaneous Life Scientists,broad,8320,4.4,,,,,48.26,100370,1.9,22.94,29.91,40.35,59.87,81.32,47710,62210,83930,124530,169150,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1099,"Life Scientists, All Other",detailed,8320,4.4,,,,,48.26,100370,1.9,22.94,29.91,40.35,59.87,81.32,47710,62210,83930,124530,169150,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2000,Physical Scientists,minor,251060,0.9,,,,,46.91,97570,0.6,23.76,30.27,40.27,59.31,79,49430,62960,83760,123360,164320,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2032,Materials Scientists,detailed,7620,6.5,,,,,53.22,110690,1.4,29.68,38.89,50.18,65.03,79.73,61730,80900,104380,135250,165840,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2090,Miscellaneous Physical Scientists,broad,19820,2.2,,,,,55.88,116230,1.4,27.17,38.72,51.91,68.92,84.75,56520,80530,107970,143350,176280,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2099,"Physical Scientists, All Other",detailed,19820,2.2,,,,,55.88,116230,1.4,27.17,38.72,51.91,68.92,84.75,56520,80530,107970,143350,176280,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-3010,Economists,broad,16370,5.3,,,,,61.63,128180,2.8,30.04,39.33,54.78,75.45,99.63,62480,81810,113940,156940,207230,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-3094,Political Scientists,detailed,5660,9.1,,,,,60.64,126140,2.6,31.35,43.18,61.55,78.52,84.75,65200,89810,128020,163320,176280,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-4020,Biological Technicians,broad,73710,1.8,,,,,25.75,53560,0.7,16.1,18.77,23.87,30.32,38.03,33480,39040,49650,63060,79110,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-4030,Chemical Technicians,broad,56030,1.6,,,,,27.01,56180,0.7,17.2,19.92,24.44,30.95,39.24,35770,41430,50840,64370,81610,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-4050,Nuclear Technicians,broad,5880,3.1,,,,,46.65,97040,0.9,30.53,37.7,48.28,51.67,60.6,63500,78410,100420,107470,126050,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-4060,Social Science Research Assistants,broad,28720,1.6,,,,,27.77,57760,1.0,16.28,20.18,24.26,30.82,39.59,33860,41980,50470,64100,82350,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-4092,Forensic Science Technicians,detailed,17590,2.2,,,,,33.3,69260,0.6,19.09,23.71,30.64,39.5,50.16,39710,49320,63740,82160,104330,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,21-1091,Health Education Specialists,detailed,56190,1.5,,,,,32.07,66710,0.7,17.86,21.87,28.84,39.23,51.06,37140,45490,59990,81610,106210,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,23-1012,Judicial Law Clerks,detailed,15540,0.9,,,,,31.88,66310,1.4,18.68,21.54,27.64,36.83,51.29,38850,44800,57490,76600,106670,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,23-2000,Legal Support Workers,minor,445400,1.2,,,,,30.6,63640,2.0,17.98,22.28,28.28,36.51,46.93,37390,46330,58810,75940,97610,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,23-2090,Miscellaneous Legal Support Workers,broad,100160,2.2,,,,,31.92,66390,1.4,17.33,21.07,27.33,37.11,56.53,36050,43830,56850,77180,117580,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,23-2099,"Legal Support Workers, All Other",detailed,46480,2.0,,,,,37.11,77200,1.8,18.73,22.6,29.97,46.95,71.59,38950,47000,62340,97660,148910,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1000,Postsecondary Teachers,minor,1380290,0.1,,,,,*,96130,0.5,*,*,*,*,*,46100,59980,79080,110050,169760,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1010,"Business Teachers, Postsecondary",broad,78410,0.4,,,,,*,108060,0.7,*,*,*,*,*,48100,62340,88790,133750,206630,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,33870,0.6,,,,,*,98610,0.7,*,*,*,*,*,48620,63170,84760,125790,165880,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,46560,0.4,,,,,*,90110,0.6,*,*,*,*,*,47740,59900,77420,103960,159730,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1031,"Architecture Teachers, Postsecondary",detailed,6420,1.1,,,,,*,104370,0.7,*,*,*,*,*,48900,66270,93220,128980,171740,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1032,"Engineering Teachers, Postsecondary",detailed,36010,0.5,,,,,*,114470,0.6,*,*,*,*,*,56860,78570,103550,136530,178740,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1040,"Life Sciences Teachers, Postsecondary",broad,59420,0.4,,,,,*,97650,0.6,*,*,*,*,*,49640,62500,82740,121290,165540,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,8240,2.1,,,,,*,96650,0.8,*,*,*,*,*,48130,65020,85860,118620,150550,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1042,"Biological Science Teachers, Postsecondary",detailed,49920,0.3,,,,,*,97800,0.5,*,*,*,*,*,49800,62220,81650,121530,166750,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1050,"Physical Sciences Teachers, Postsecondary",broad,50900,0.2,,,,,*,98880,0.6,*,*,*,*,*,50150,63010,83700,123750,166570,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1052,"Chemistry Teachers, Postsecondary",detailed,20650,0.3,,,,,*,95250,0.6,*,*,*,*,*,50130,62770,80720,108000,163180,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1053,"Environmental Science Teachers, Postsecondary",detailed,6240,0.6,,,,,*,91450,0.6,*,*,*,*,*,47330,61680,83040,106720,141190,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1054,"Physics Teachers, Postsecondary",detailed,12860,0.4,,,,,*,100810,0.5,*,*,*,*,*,50820,63450,86550,125950,166570,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1060,"Social Sciences Teachers, Postsecondary",broad,112710,0.5,,,,,*,94480,0.6,*,*,*,*,*,47670,61640,80910,108350,162230,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1063,"Economics Teachers, Postsecondary",detailed,11640,0.6,,,,,*,122750,0.6,*,*,*,*,*,51480,76580,103930,144980,213680,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1064,"Geography Teachers, Postsecondary",detailed,3340,0.6,,,,,*,87880,0.6,*,*,*,*,*,49920,63600,81920,102950,133030,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1065,"Political Science Teachers, Postsecondary",detailed,15190,0.7,,,,,*,98420,0.5,*,*,*,*,*,49300,62820,83770,122090,164370,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1066,"Psychology Teachers, Postsecondary",detailed,40050,1.6,,,,,*,88470,0.7,*,*,*,*,*,47270,61010,78810,102710,136680,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1067,"Sociology Teachers, Postsecondary",detailed,12030,0.7,,,,,*,90200,0.7,*,*,*,*,*,47990,61320,78970,103340,155040,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,16200,1.1,,,,,*,89350,0.7,*,*,*,*,*,42080,56760,75390,105190,166340,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1070,"Health Teachers, Postsecondary",broad,276880,0.3,,,,,*,116780,0.6,*,*,*,*,*,48420,63420,95580,136800,224290,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1071,"Health Specialties Teachers, Postsecondary",detailed,207700,0.4,,,,,*,127640,0.6,*,*,*,*,*,48670,64730,100300,167120,#,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1081,"Education Teachers, Postsecondary",detailed,58280,0.7,,,,,*,78540,0.6,*,*,*,*,*,38190,50990,66930,97340,129570,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1082,"Library Science Teachers, Postsecondary",detailed,4330,0.5,,,,,*,81720,0.6,*,*,*,*,*,50370,61920,76370,96130,121230,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1112,"Law Teachers, Postsecondary",detailed,14830,1.4,,,,,*,133950,1.0,*,*,*,*,*,43400,62940,108860,176900,#,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1113,"Social Work Teachers, Postsecondary",detailed,12050,1.1,,,,,*,75330,0.5,*,*,*,*,*,40130,51400,66510,85040,109610,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1122,"Communications Teachers, Postsecondary",detailed,27350,0.4,,,,,*,84700,0.6,*,*,*,*,*,46930,58520,76250,99850,133720,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1125,"History Teachers, Postsecondary",detailed,18250,0.5,,,,,*,88640,0.6,*,*,*,*,*,46540,61140,79400,102870,134420,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1190,Miscellaneous Postsecondary Teachers,broad,333440,0.4,,,,,*,83240,0.6,*,*,*,*,*,39200,49830,66390,99780,147650,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,103100,1.0,,,,,31.49,65500,0.6,18.12,22.54,28.77,37.43,49.2,37680,46890,59840,77840,102330,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1199,"Postsecondary Teachers, All Other",detailed,214520,0.5,,,,,*,91760,0.7,*,*,*,*,*,44870,57600,76920,109000,168320,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2011,"Preschool Teachers, Except Special Education",detailed,415360,1.8,,,,,18.58,38640,0.9,11.5,13.88,16.99,21.2,28.16,23920,28870,35330,44090,58580,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2012,"Kindergarten Teachers, Except Special Education",detailed,119250,1.2,,,,,*,65120,0.8,*,*,*,*,*,40620,48550,60490,77200,100020,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2021,"Elementary School Teachers, Except Special Education",detailed,1394200,0.7,,,,,*,68000,0.6,*,*,*,*,*,45470,49120,61690,78860,101310,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2023,"Career/Technical Education Teachers, Middle School",detailed,11110,2.8,,,,,*,67680,1.0,*,*,*,*,*,46790,51630,62630,77810,99250,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2030,Secondary School Teachers,broad,1130370,1.1,,,,,*,69330,0.6,*,*,*,*,*,46550,50210,62360,79470,101630,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,88280,1.6,,,,,*,67610,0.9,*,*,*,*,*,47250,51340,62500,78320,98090,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2050,Special Education Teachers,broad,496220,0.7,,,,,*,70110,0.5,*,*,*,*,*,45780,50870,62950,80430,102450,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2051,"Special Education Teachers, Preschool",detailed,22970,5.4,,,,,*,69620,1.1,*,*,*,*,*,38020,48760,62240,81270,113700,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2057,"Special Education Teachers, Middle School",detailed,82970,2.4,,,,,*,69530,0.9,*,*,*,*,*,46220,50920,62990,80010,100560,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2058,"Special Education Teachers, Secondary School",detailed,152490,1.5,,,,,*,71290,0.7,*,*,*,*,*,46880,51870,63560,80820,102850,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2059,"Special Education Teachers, All Other",detailed,42780,3.4,,,,,*,74310,1.6,*,*,*,*,*,38680,50730,63950,89770,121850,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-3020,Self-Enrichment Teachers,broad,248150,1.1,,,,,24.19,50320,1.0,12.64,15.02,21.21,29.16,39.11,26290,31230,44110,60640,81340,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-3030,"Substitute Teachers, Short-Term",broad,397200,1.9,,,,,20.52,42680,0.8,10.99,13.68,16.95,22.44,29.42,22850,28460,35250,46680,61190,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-4011,Archivists,detailed,7230,3.2,,,,,30.76,63980,1.3,16.98,21.82,28.19,37.69,48.97,35310,45390,58640,78400,101870,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-4012,Curators,detailed,11620,1.6,,,,,32.45,67490,2.7,17.46,22.2,29.03,38.08,49.51,36320,46170,60380,79200,102980,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-4030,Library Technicians,broad,73330,1.5,,,,,19.52,40590,0.5,12.37,14.62,18.08,23.05,28.64,25730,30400,37600,47940,59570,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-9030,Instructional Coordinators,broad,198660,0.8,,,,,35.14,73080,0.7,20.19,25.07,31.97,40.82,50.58,42000,52140,66490,84900,105210,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-9040,Teaching Assistants,broad,1389400,0.5,,,,,*,34530,0.5,*,*,*,*,*,22770,27840,31320,38350,47860,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-9044,"Teaching Assistants, Postsecondary",detailed,135160,0.4,,,,,*,41900,0.5,*,*,*,*,*,23190,30310,38050,50380,63630,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-9045,"Teaching Assistants, Except Postsecondary",detailed,1254240,0.5,,,,,*,33740,0.5,*,*,*,*,*,22720,27670,30920,37780,46840,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-1011,Art Directors,detailed,54470,3.3,,,,,59.76,124310,1.1,27.8,37.13,50.57,73.92,99.55,57820,77220,105180,153760,207060,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4012,Broadcast Technicians,detailed,33020,3.4,,,,,40.8,84860,3.5,14.16,18.24,29.19,48.23,62,29450,37940,60700,100320,128960,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4014,Sound Engineering Technicians,detailed,13420,5.1,,,,,36.34,75590,2.3,15,20,29.17,47.82,65.36,31200,41600,60670,99470,135950,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1010,Chiropractors,broad,37740,3.3,,,,,40.25,83720,1.6,18.35,25.36,36.24,48.23,63.76,38170,52750,75380,100320,132630,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1020,Dentists,broad,136970,2.5,,,,,86.97,180900,1.9,34.36,51.16,76.7,105.76,#,71460,106410,159530,219980,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1021,"Dentists, General",detailed,120740,3.1,,,,,82.83,172290,1.7,32.77,50.71,74.54,102.03,#,68160,105480,155040,212220,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1029,"Dentists, All Other Specialists",detailed,5250,9.3,,,,,112.23,233430,7.4,40.36,80.19,102.28,#,#,83940,166800,212740,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1040,Optometrists,broad,40640,3.1,,,,,63.99,133100,1.9,29.88,46.63,60.38,75.01,92.03,62150,96980,125590,156030,191430,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1050,Pharmacists,broad,325480,0.8,,,,,62.22,129410,0.5,38.44,59.14,63.82,71.04,78.96,79950,123020,132750,147750,164230,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1070,Physician Assistants,broad,140910,2.1,,,,,60.23,125270,0.4,40.3,50.12,60.58,67.63,80.83,83820,104240,126010,140660,168120,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1080,Podiatrists,broad,9320,2.8,,,,,75.95,157970,1.7,28.98,47.08,71.5,100.09,#,60280,97920,148720,208180,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1140,Registered Nurses,broad,3072700,0.3,,,,,42.8,89010,0.2,29.45,32.06,39.05,48.6,62.21,61250,66680,81220,101100,129400,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1150,Nurse Anesthetists,broad,46540,4.4,,,,,98.93,205770,0.9,69.17,83.75,97.64,109.21,#,143870,174190,203090,227160,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1160,Nurse Midwives,broad,7950,4.3,,,,,58.87,122450,1.1,37.27,49.28,58.12,65.87,82.32,77510,102510,120880,137010,171230,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1170,Nurse Practitioners,broad,258230,1.8,,,,,59.94,124680,0.7,41.99,49.64,58.47,65.13,79.44,87340,103250,121610,135470,165240,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1211,Anesthesiologists,detailed,37430,7.6,,,,,145.66,302970,3.5,35.99,67.78,#,#,#,74860,140980,#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1215,Family Medicine Physicians,detailed,100940,2.4,,,,,107.91,224460,2.1,31.29,63.75,101.59,#,#,65090,132600,211300,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1216,General Internal Medicine Physicians,detailed,67220,2.6,,,,,108.3,225270,1.4,31.07,45.5,103.11,#,#,64620,94630,214460,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1221,"Pediatricians, General",detailed,33430,13.0,,,,,97.71,203240,2.6,37.61,66.85,91.51,#,#,78230,139050,190350,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1223,Psychiatrists,detailed,26500,4.5,,,,,118.92,247350,2.6,31.84,66.78,109.08,#,#,66230,138890,226880,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1292,Dental Hygienists,detailed,214700,1.6,,,,,40.8,84860,0.4,29.57,36.11,39.14,46.57,51.75,61510,75100,81400,96870,107640,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2032,Diagnostic Medical Sonographers,detailed,81080,1.0,,,,,40.58,84410,0.4,29.54,32.97,39.11,46.8,51.79,61430,68580,81350,97350,107730,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2033,Nuclear Medicine Technologists,detailed,16910,1.4,,,,,43.08,89610,0.7,31.09,36.98,41.01,48.43,54.85,64680,76910,85300,100740,114100,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2035,Magnetic Resonance Imaging Technologists,detailed,38380,1.8,,,,,39.2,81530,0.3,29.1,32.58,38.51,44.88,50.41,60530,67770,80090,93360,104850,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2051,Dietetic Technicians,detailed,19690,2.0,,,,,17.49,36370,0.9,12.04,14.28,16.33,18.98,24,25040,29710,33960,39480,49920,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2052,Pharmacy Technicians,detailed,453630,0.8,,,,,19.35,40260,0.3,14.25,16.63,18.17,21.97,24.35,29640,34590,37790,45710,50640,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2053,Psychiatric Technicians,detailed,100950,2.3,,,,,19.6,40760,0.6,13.78,15.22,17.97,21.97,28.31,28660,31660,37380,45710,58880,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2055,Surgical Technologists,detailed,107400,0.9,,,,,27.64,57500,0.3,18.68,23.01,26.91,30.94,37.77,38860,47860,55960,64360,78560,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2057,Ophthalmic Medical Technicians,detailed,66060,3.3,,,,,20.42,42480,0.8,14.34,16.88,18.68,23.12,28.35,29830,35100,38860,48080,58970,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,6792310,0.2,,,,,17.1,35560,0.3,11.57,14.01,16.16,18.62,22.92,24060,29130,33600,38730,47670,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-1131,Nursing Assistants,detailed,1310090,0.4,,,,,17.41,36220,0.2,13.48,14.79,17.19,18.87,22.09,28030,30770,35760,39260,45940,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-1133,Psychiatric Aides,detailed,30590,2.0,,,,,18.57,38620,0.5,12.45,14.31,17.86,22.27,25.03,25900,29760,37160,46320,52050,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-2011,Occupational Therapy Assistants,detailed,43810,1.9,,,,,31.86,66280,0.6,23.05,27.63,30.89,36.67,41.15,47940,57470,64250,76270,85580,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-2012,Occupational Therapy Aides,detailed,3710,5.7,,,,,20.71,43090,2.2,12.07,14.71,17.82,25.59,32.73,25100,30590,37060,53240,68070,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-2021,Physical Therapist Assistants,detailed,97740,1.8,,,,,31.01,64510,0.5,20.84,25.95,30.18,36.21,40.98,43340,53970,62770,75310,85230,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-2022,Physical Therapist Aides,detailed,42800,3.1,,,,,15.97,33210,1.9,10.76,12.95,15.1,16.96,19.87,22380,26940,31410,35280,41320,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-9000,Other Healthcare Support Occupations,minor,1714550,0.4,,,,,20.23,42070,0.2,14.25,16.84,18.66,22.52,27.71,29630,35030,38810,46830,57640,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-9090,Miscellaneous Healthcare Support Occupations,broad,1628280,0.5,,,,,19.84,41280,0.2,14.25,16.81,18.53,22.29,26.96,29640,34960,38550,46350,56080,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-9091,Dental Assistants,detailed,363880,1.0,,,,,21.5,44710,0.4,15.12,17.75,21.55,23.5,28.46,31450,36910,44820,48870,59200,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-9092,Medical Assistants,detailed,752460,0.7,,,,,19.57,40700,0.2,14.61,16.99,18.4,21.81,24.86,30390,35330,38270,45360,51710,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-9094,Medical Transcriptionists,detailed,48680,2.4,,,,,17.83,37090,1.0,11.7,14,16.7,21.13,24.65,24340,29120,34730,43950,51280,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-9095,Pharmacy Aides,detailed,43230,3.4,,,,,17.24,35870,0.7,11.82,13.75,15.99,19.04,24.13,24590,28600,33270,39590,50180,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-9097,Phlebotomists,detailed,137090,1.8,,,,,19.51,40580,0.3,14.54,16.84,18.53,21.77,24.81,30250,35020,38530,45280,51610,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-9099,"Healthcare Support Workers, All Other",detailed,107170,1.6,,,,,20.91,43490,0.4,13.82,16.13,19.43,24.23,29.58,28750,33550,40420,50400,61520,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,33-1000,Supervisors of Protective Service Workers,minor,354660,0.3,,,,,39.18,81500,0.4,19.6,25.65,36.42,49.15,62.71,40770,53350,75750,102240,130440,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,33-1010,First-Line Supervisors of Law Enforcement Workers,broad,187760,0.3,,,,,43.61,90710,0.3,22.53,29.42,40.55,53.32,66.14,46860,61190,84350,110900,137580,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,33-1011,First-Line Supervisors of Correctional Officers,detailed,55900,0.4,,,,,33.74,70190,0.2,20.24,22.8,30.44,41.73,53,42100,47430,63310,86800,110240,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",broad,82860,1.0,,,,,27.54,57280,0.6,15.88,18.75,25.41,32.51,40.61,33030,39000,52850,67610,84460,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,33-9032,Security Guards,detailed,1124890,0.4,,,,,17.64,36700,0.3,11.55,13.88,16.71,18.96,24.69,24020,28860,34750,39440,51350,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,33-9093,Transportation Security Screeners,detailed,47550,0.6,,,,,23.33,48520,0.2,18.53,20.48,22.94,25.22,28.82,38540,42600,47710,52460,59950,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-3000,Grounds Maintenance Workers,minor,1001160,0.5,,,,,18.32,38100,0.4,13.32,14.71,17.39,21.03,24.2,27710,30600,36160,43740,50330,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-3019,"Grounds Maintenance Workers, All Other",detailed,16050,6.3,,,,,21.03,43750,2.0,14,15.75,19,24.03,32.39,29120,32770,39520,49980,67370,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,21900,1.1,,,,,27.11,56400,0.6,16.93,22.32,27.06,31.48,37.3,35200,46430,56290,65480,77590,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-3020,Motion Picture Projectionists,broad,1900,11.7,,,,,17.17,35710,3.5,10.45,12.69,16.04,18.51,24.14,21730,26380,33360,38490,50220,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-1000,Supervisors of Sales Workers,minor,1334680,0.5,,,,,28.1,58450,0.4,14.45,17.79,22.98,31.18,46.38,30060,37010,47800,64860,96470,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-1010,First-Line Supervisors of Sales Workers,broad,1334680,0.5,,,,,28.1,58450,0.4,14.45,17.79,22.98,31.18,46.38,30060,37010,47800,64860,96470,,
