AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-9020,Construction Managers,broad,380360,1.1,,,,,59.79,124360,0.5,33.5,42.57,55.28,72.91,91.08,69690,88550,114990,151640,189440,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-9032,"Education Administrators, Kindergarten through Secondary",detailed,328330,0.6,,,,,*,116100,0.3,*,*,*,*,*,76280,86040,105870,134630,167770,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-9033,"Education Administrators, Postsecondary",detailed,180470,0.4,,,,,60.84,126540,0.3,31.04,38.88,50.29,69.41,103.66,64560,80870,104590,144370,215620,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-9039,"Education Administrators, All Other",detailed,55130,2.0,,,,,48.99,101900,0.6,24.96,33.16,45.77,60.86,77.41,51910,68980,95200,126590,161010,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-9050,Food Service Managers,broad,238430,1.7,,,,,36,74880,0.6,22.09,27.34,33.36,41.73,51.75,45960,56870,69390,86800,107640,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-9071,Gambling Managers,detailed,5030,2.0,,,,,49.54,103050,0.9,26.9,34.89,44.82,59.13,79.01,55960,72570,93220,122990,164350,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-9080,Lodging Managers,broad,42620,2.0,,,,,37.86,78740,1.1,19.27,23.81,33.29,45.21,61.96,40070,49530,69250,94030,128880,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-9120,Natural Sciences Managers,broad,108690,1.2,,,,,86.66,180250,0.6,38.32,57.42,80.39,106.51,152.33,79710,119430,167220,221540,316850,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-9160,Emergency Management Directors,broad,13500,1.7,,,,,49.24,102420,0.6,26.06,32.65,44.87,60.81,80.02,54210,67910,93330,126490,166430,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-9171,Funeral Home Managers,detailed,13910,1.9,,,,,44.63,92840,1.2,23.9,29.75,37.88,49.97,75.19,49700,61890,78790,103940,156400,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1000,Business Operations Specialists,minor,7485920,0.3,,,,,44.63,92830,0.2,23.17,29.93,39.45,53.98,71.33,48190,62250,82060,112280,148370,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1032,"Insurance Appraisers, Auto Damage",detailed,11560,5.4,,,,,37.93,78900,1.0,28.06,31.28,37.61,44.17,48.84,58360,65050,78240,91880,101590,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1070,Human Resources Workers,broad,977550,0.6,,,,,39.95,83090,0.2,22.71,28.37,36.87,48.28,62.47,47240,59010,76700,100410,129930,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1071,Human Resources Specialists,detailed,912430,0.6,,,,,39.42,81990,0.2,22.69,28.18,36.51,47.78,61.89,47180,58610,75940,99380,128720,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1075,Labor Relations Specialists,detailed,64810,1.4,,,,,47.46,98720,1.0,24.27,34.58,45.87,59.34,75.09,50490,71920,95420,123420,156180,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1081,Logisticians,detailed,251040,1.0,,,,,43.14,89730,0.4,24.47,30.98,39.58,51.05,64.02,50890,64440,82320,106190,133160,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1110,Management Analysts,broad,898280,0.7,,,,,54.71,113790,1.1,29.15,37.48,48.97,64.12,82.52,60640,77950,101860,133370,171640,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2000,Financial Specialists,minor,3051310,0.3,,,,,48.61,101120,0.3,24.25,31.12,40.71,57.92,78.53,50440,64720,84680,120470,163340,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2030,Budget Analysts,broad,47160,1.4,,,,,46.33,96370,0.6,29.93,36.21,44.06,54.91,65.7,62250,75320,91640,114220,136660,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2040,Credit Analysts,broad,64390,1.3,,,,,48.49,100850,0.7,27.04,31.35,40.15,58.88,81.36,56250,65210,83510,122460,169230,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2052,Personal Financial Advisors,detailed,266800,2.0,,,,,75.32,156670,1.6,24.13,34.83,50.51,84.99,171.65,50190,72440,105070,176790,357020,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2060,Financial Examiners,broad,67830,1.5,,,,,51.08,106240,0.6,27.04,33.97,45.27,62.31,83.75,56230,70660,94160,129600,174200,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2071,Credit Counselors,detailed,27770,2.5,,,,,27.51,57210,0.8,18.44,21.98,25.11,30.81,38.67,38350,45720,52230,64080,80440,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2072,Loan Officers,detailed,274330,1.1,,,,,42.21,87790,0.6,18.96,25.35,36.87,50.04,73.65,39430,52730,76690,104080,153180,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2082,Tax Preparers,detailed,76480,4.3,,,,,29.3,60930,1.4,16.23,18.71,26.4,36.68,47.72,33760,38910,54920,76300,99270,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,519530,1.0,,,,,55.1,114610,0.4,32.37,39.84,50.89,64.48,80.63,67340,82860,105850,134110,167710,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,190650,2.0,,,,,63.71,132510,0.6,36.1,47.03,62.11,78.61,96.08,75090,97810,129180,163500,199850,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1230,Computer Support Specialists,broad,863380,0.8,,,,,33.55,69790,0.3,20.14,23.94,30.24,38.94,49.9,41880,49800,62890,80990,103790,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,146190,2.0,,,,,39.36,81870,1.2,22.65,28,36.64,47.48,61.43,47120,58240,76220,98750,127780,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,717190,0.8,,,,,32.37,67330,0.3,19.7,23.56,29.74,38,48.34,40980,49000,61860,79040,100540,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,179740,1.7,,,,,67.11,139580,0.6,38.42,50.3,64.45,80.86,97.44,79900,104620,134050,168200,202680,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,92230,2.5,,,,,50.56,105170,1.0,27.74,36.47,48.26,62.83,77.15,57710,75850,100390,130680,160460,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2010,Actuaries,broad,26670,3.2,,,,,68.02,141480,2.3,37.77,46.96,62.5,82.04,103.41,78570,97680,130000,170650,215100,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2030,Operations Research Analysts,broad,108510,1.4,,,,,47.95,99730,0.6,27.43,32.86,42.76,60.57,76.88,57060,68360,88940,125990,159910,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2040,Statisticians,broad,29030,2.7,,,,,55.63,115700,1.2,30.77,39.53,50.79,68.03,83.68,64000,82220,105650,141490,174050,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2060,Computer Hardware Engineers,broad,76660,1.9,,,,,78.21,162670,0.6,44.68,60.62,77.76,97.59,108.33,92940,126090,161740,202990,225330,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2112,Industrial Engineers,detailed,365740,0.7,,,,,52.84,109900,0.3,35.76,40.19,49.25,62.14,76.85,74370,83600,102440,129250,159860,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2140,Mechanical Engineers,broad,296810,1.3,,,,,54.62,113610,0.4,35.57,40.45,50.05,63.75,79.01,73990,84130,104110,132590,164340,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3010,Drafters,broad,176060,1.6,,,,,34.9,72590,0.5,22.45,27.26,32.74,39.84,49.32,46700,56700,68090,82860,102590,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3013,Mechanical Drafters,detailed,39960,3.0,,,,,36.09,75060,0.8,23.25,27.93,34.4,41.41,51.24,48360,58080,71550,86120,106580,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3019,"Drafters, All Other",detailed,14470,3.6,,,,,32.81,68250,1.1,20.88,24.83,30.54,38.32,47.78,43420,51650,63520,79700,99380,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1000,Life Scientists,minor,386900,0.8,,,,,51.61,107350,0.6,28.62,35.54,46.3,63.64,82.12,59530,73920,96310,132360,170820,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1011,Animal Scientists,detailed,3100,15.6,,,,,42.48,88350,9.1,21.32,23.93,33.14,49.67,79.81,44350,49770,68940,103300,166000,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1020,Biological Scientists,broad,126740,1.5,,,,,51.91,107970,0.7,28.25,36.18,47.96,63.42,82.3,58760,75240,99760,131910,171180,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1029,"Biological Scientists, All Other",detailed,55850,1.9,,,,,51.12,106330,0.8,29.05,36.92,47.56,61.38,80.77,60430,76800,98920,127670,168010,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1031,Conservation Scientists,detailed,25950,2.4,,,,,37.08,77130,0.7,22.86,27.74,35.1,44.02,53.08,47550,57700,73010,91560,110410,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1040,Medical Scientists,broad,184430,1.1,,,,,55.58,115600,0.7,31.14,38.21,49.51,66.41,84.94,64760,79470,102990,138120,176680,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1042,"Medical Scientists, Except Epidemiologists",detailed,172340,1.1,,,,,56.18,116840,0.7,31.15,38.39,49.72,67.01,85.47,64800,79840,103410,139380,177780,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1090,Miscellaneous Life Scientists,broad,7460,6.6,,,,,51.86,107860,5.8,28.21,33.17,45.07,63.42,89.55,58670,68990,93750,131910,186260,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1099,"Life Scientists, All Other",detailed,7460,6.6,,,,,51.86,107860,5.8,28.21,33.17,45.07,63.42,89.55,58670,68990,93750,131910,186260,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2000,Physical Scientists,minor,264650,1.0,,,,,51.99,108140,0.5,27.82,34.38,46.29,63.75,84.48,57870,71500,96290,132600,175720,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2032,Materials Scientists,detailed,8470,6.4,,,,,60.67,126180,1.2,32.13,43.26,56.63,72.38,94.85,66820,89990,117790,150550,197290,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2090,Miscellaneous Physical Scientists,broad,22300,1.9,,,,,62.13,129230,1.2,32.21,41.64,58.93,77.83,93.84,67000,86620,122570,161890,195190,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2099,"Physical Scientists, All Other",detailed,22300,1.9,,,,,62.13,129230,1.2,32.21,41.64,58.93,77.83,93.84,67000,86620,122570,161890,195190,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-3010,Economists,broad,17790,8.9,,,,,68.33,142130,4.3,32.38,42.95,59.96,84,114.45,67360,89330,124720,174720,238060,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-3094,Political Scientists,detailed,5540,4.6,,,,,68.51,142510,1.2,40.07,54.82,68.31,83.74,93.84,83350,114030,142080,174180,195190,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-4020,Biological Technicians,broad,69620,1.7,,,,,29.51,61380,0.6,19.39,23.14,27.65,34.39,40.84,40330,48130,57510,71520,84940,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-4030,Chemical Technicians,broad,57540,2.0,,,,,30.72,63900,0.7,20.07,23.33,29.03,36.49,44.25,41740,48530,60390,75900,92040,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-4050,Nuclear Technicians,broad,6470,7.7,,,,,52.37,108940,1.1,35.17,47.65,53,59.61,64.23,73150,99110,110240,123990,133600,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-4060,Social Science Research Assistants,broad,30640,1.8,,,,,31.8,66140,1.1,18.31,23.38,29.81,37.38,49.07,38090,48620,61990,77760,102070,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-4092,Forensic Science Technicians,detailed,19120,1.0,,,,,38.08,79200,0.8,23.2,27.81,34.65,45.44,56.37,48250,57830,72060,94520,117250,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,21-1091,Health Education Specialists,detailed,65690,1.7,,,,,35.23,73280,0.8,20.67,24.34,30.8,41.89,56.83,42990,50620,64070,87130,118200,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,23-1012,Judicial Law Clerks,detailed,13290,1.0,,,,,35.07,72950,0.4,22.2,25.42,31.21,38.67,54.4,46180,52870,64920,80420,113140,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,23-2000,Legal Support Workers,minor,488220,1.2,,,,,34.08,70880,1.1,21.15,24.1,30.23,38.84,49.77,43990,50130,62870,80780,103520,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,23-2090,Miscellaneous Legal Support Workers,broad,95340,1.9,,,,,36.41,75740,1.0,19.28,23.67,30.15,40.91,64.21,40100,49240,62710,85100,133560,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,23-2099,"Legal Support Workers, All Other",detailed,46760,2.2,,,,,43.1,89660,1.0,21.06,26.41,34.67,52.58,86.52,43800,54940,72110,109360,179960,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1000,Postsecondary Teachers,minor,1370560,0.2,,,,,*,103470,0.3,*,*,*,*,*,48230,62500,82250,125700,177070,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1010,"Business Teachers, Postsecondary",broad,82150,0.7,,,,,*,114720,0.4,*,*,*,*,*,47180,64150,99080,141710,209470,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,35480,0.7,,,,,*,104420,0.3,*,*,*,*,*,49460,66600,96980,131320,170200,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,47670,0.3,,,,,*,91550,0.3,*,*,*,*,*,49180,61690,79940,105000,139340,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1031,"Architecture Teachers, Postsecondary",detailed,7700,0.8,,,,,*,101250,0.4,*,*,*,*,*,58430,74970,96870,128510,159030,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1032,"Engineering Teachers, Postsecondary",detailed,40270,0.5,,,,,*,124520,0.3,*,*,*,*,*,61550,81570,109270,150860,210370,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1040,"Life Sciences Teachers, Postsecondary",broad,60630,0.6,,,,,*,102710,0.4,*,*,*,*,*,52070,64740,86480,126790,169240,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,8920,2.3,,,,,*,102050,0.7,*,*,*,*,*,50870,66410,98700,126850,163150,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1042,"Biological Science Teachers, Postsecondary",detailed,50190,0.4,,,,,*,102840,0.3,*,*,*,*,*,52150,64350,84620,126770,169900,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1050,"Physical Sciences Teachers, Postsecondary",broad,49660,0.3,,,,,*,108800,0.3,*,*,*,*,*,58810,73050,98450,130310,176190,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1052,"Chemistry Teachers, Postsecondary",detailed,19980,0.3,,,,,*,105210,0.3,*,*,*,*,*,57870,68530,93250,127280,172110,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1053,"Environmental Science Teachers, Postsecondary",detailed,6690,1.1,,,,,*,103610,0.3,*,*,*,*,*,57780,69880,94980,126900,164190,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1054,"Physics Teachers, Postsecondary",detailed,13090,0.4,,,,,*,111460,0.3,*,*,*,*,*,60200,74050,100310,132650,177850,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1060,"Social Sciences Teachers, Postsecondary",broad,118350,0.6,,,,,*,101080,0.3,*,*,*,*,*,49920,64350,84720,123620,169420,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1063,"Economics Teachers, Postsecondary",detailed,11560,0.4,,,,,*,138850,0.3,*,*,*,*,*,64060,86840,123920,168770,224200,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1064,"Geography Teachers, Postsecondary",detailed,3330,0.4,,,,,*,102350,0.3,*,*,*,*,*,52550,74690,97590,123900,165460,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1065,"Political Science Teachers, Postsecondary",detailed,16970,0.9,,,,,*,108100,0.5,*,*,*,*,*,56450,73260,98070,129130,174660,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1066,"Psychology Teachers, Postsecondary",detailed,41530,1.3,,,,,*,93860,0.4,*,*,*,*,*,49050,63400,80340,105920,153600,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1067,"Sociology Teachers, Postsecondary",detailed,11850,0.9,,,,,*,96980,0.4,*,*,*,*,*,49930,64990,84290,110650,160140,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,16580,1.0,,,,,*,88390,0.4,*,*,*,*,*,40670,55910,72990,102990,164420,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1070,"Health Teachers, Postsecondary",broad,299230,0.6,,,,,*,131640,0.4,*,*,*,*,*,52490,67640,99830,165310,295480,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1071,"Health Specialties Teachers, Postsecondary",detailed,221270,0.6,,,,,*,147570,0.4,*,*,*,*,*,59270,75690,107310,210370,322020,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1081,"Education Teachers, Postsecondary",detailed,60830,0.7,,,,,*,79350,0.4,*,*,*,*,*,39530,53770,75350,97590,126860,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1082,"Library Science Teachers, Postsecondary",detailed,3630,1.0,,,,,*,88110,0.4,*,*,*,*,*,57200,64080,80340,100910,129120,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1112,"Law Teachers, Postsecondary",detailed,20060,1.9,,,,,*,144770,0.7,*,*,*,*,*,64250,88700,128500,176490,287900,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1113,"Social Work Teachers, Postsecondary",detailed,12610,1.0,,,,,*,83940,0.6,*,*,*,*,*,48200,61170,77570,100400,126790,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1122,"Communications Teachers, Postsecondary",detailed,29420,0.5,,,,,*,90010,0.4,*,*,*,*,*,47590,61250,78580,102450,143720,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1125,"History Teachers, Postsecondary",detailed,18790,0.4,,,,,*,96580,0.3,*,*,*,*,*,48410,63920,83820,112090,162160,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1190,Miscellaneous Postsecondary Teachers,broad,279350,0.6,,,,,*,82770,0.3,*,*,*,*,*,43490,54960,72830,99300,134660,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,114110,1.2,,,,,34.64,72060,0.6,20.17,24.19,30.68,39.6,52.22,41960,50320,63820,82360,108620,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1199,"Postsecondary Teachers, All Other",detailed,149840,0.7,,,,,*,90630,0.3,*,*,*,*,*,44300,59290,77640,106770,160700,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2011,"Preschool Teachers, Except Special Education",detailed,478780,1.5,,,,,20.69,43030,0.5,13.94,16.6,18.34,22.86,29.52,28990,34530,38140,47550,61390,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2012,"Kindergarten Teachers, Except Special Education",detailed,108870,1.5,,,,,*,69370,0.6,*,*,*,*,*,46990,52180,62680,79910,101830,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2021,"Elementary School Teachers, Except Special Education",detailed,1388390,0.8,,,,,*,72650,0.4,*,*,*,*,*,47960,57710,63970,81450,104340,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2023,"Career/Technical Education Teachers, Middle School",detailed,16870,3.2,,,,,*,71590,1.0,*,*,*,*,*,49200,58690,65030,79990,101890,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2030,Secondary School Teachers,broad,1176620,0.9,,,,,*,75970,0.4,*,*,*,*,*,48900,60040,70930,89520,106340,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,111420,1.9,,,,,*,72680,0.5,*,*,*,*,*,50040,60590,66270,80060,101340,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2050,Special Education Teachers,broad,583430,0.8,,,,,*,74730,0.4,*,*,*,*,*,49230,59770,67170,83980,105020,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2051,"Special Education Teachers, Preschool",detailed,29510,5.9,,,,,*,76380,2.6,*,*,*,*,*,45620,52210,64830,91660,130040,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2057,"Special Education Teachers, Middle School",detailed,95200,2.2,,,,,*,73780,0.7,*,*,*,*,*,49420,60000,66810,82800,102510,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2058,"Special Education Teachers, Secondary School",detailed,163930,1.4,,,,,*,77260,0.5,*,*,*,*,*,49800,60180,74260,93730,109100,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2059,"Special Education Teachers, All Other",detailed,33930,7.8,,,,,*,79750,3.3,*,*,*,*,*,48440,60930,76580,99690,120080,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-3020,Self-Enrichment Teachers,broad,332110,1.3,,,,,26.32,54740,0.8,14.45,17.49,22.5,30.39,44.63,30050,36380,46800,63210,92840,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-3030,"Substitute Teachers, Short-Term",broad,524770,1.5,,,,,22.32,46420,0.8,13.73,16.43,20.03,26.39,31.63,28560,34170,41670,54890,65790,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-4011,Archivists,detailed,7970,3.5,,,,,33.96,70640,1.1,19.22,24.37,31.03,39.92,53.15,39970,50680,64550,83020,110550,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-4012,Curators,detailed,12150,2.4,,,,,34.4,71560,0.7,19.46,23.49,30.49,39.94,51.51,40470,48870,63420,83080,107140,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-4030,Library Technicians,broad,68690,1.3,,,,,21.88,45500,0.5,14.09,17.18,21.43,25.21,30.33,29300,35740,44580,52430,63080,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-9030,Instructional Coordinators,broad,227760,0.8,,,,,38.9,80920,0.3,23.07,29.22,37.23,47.51,58.49,47980,60780,77440,98820,121670,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-9040,Teaching Assistants,broad,1584440,0.5,,,,,*,39260,0.3,*,*,*,*,*,27360,31200,37010,46000,55520,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-9044,"Teaching Assistants, Postsecondary",detailed,164090,0.3,,,,,*,47670,0.4,*,*,*,*,*,28600,35270,42910,60510,76420,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-9045,"Teaching Assistants, Except Postsecondary",detailed,1420350,0.6,,,,,*,38290,0.3,*,*,*,*,*,27150,31060,36780,45360,50040,True,
